num_fam,nb_members,sum_quanti,sum_quali,nb_0,nb_mono,nb_multi,sum_0_mono_multi,max_multi
2253,5,5,5,0,5,0,5,1
2254,5,5,5,0,5,0,5,1
2255,5,5,5,0,5,0,5,1
2256,5,5,5,0,5,0,5,1
2257,1,1,1,4,1,0,5,1
2258,5,5,5,0,5,0,5,1
2259,5,5,5,0,5,0,5,1
2260,5,5,5,0,5,0,5,1
2261,5,5,5,0,5,0,5,1
2262,5,5,5,0,5,0,5,1
2263,1,1,1,4,1,0,5,1
2264,5,5,5,0,5,0,5,1
2265,4,4,4,1,4,0,5,1
2266,4,4,4,1,4,0,5,1
2267,4,4,4,1,4,0,5,1
2268,1,1,1,4,1,0,5,1
2269,5,5,5,0,5,0,5,1
2270,5,5,5,0,5,0,5,1
2271,5,5,5,0,5,0,5,1
2272,1,1,1,4,1,0,5,1
2273,4,4,4,1,4,0,5,1
2274,5,5,5,0,5,0,5,1
2275,5,5,5,0,5,0,5,1
2276,5,5,5,0,5,0,5,1
2277,5,5,5,0,5,0,5,1
2278,2,2,2,3,2,0,5,1
2279,5,5,5,0,5,0,5,1
2280,5,5,5,0,5,0,5,1
2281,5,5,5,0,5,0,5,1
2282,5,5,5,0,5,0,5,1
2283,5,5,5,0,5,0,5,1
2284,5,5,5,0,5,0,5,1
2285,5,5,5,0,5,0,5,1
2286,4,4,4,1,4,0,5,1
2287,5,5,5,0,5,0,5,1
2288,1,1,1,4,1,0,5,1
2289,5,5,5,0,5,0,5,1
2290,5,5,5,0,5,0,5,1
2291,5,5,5,0,5,0,5,1
2292,4,4,4,1,4,0,5,1
2293,1,1,1,4,1,0,5,1
2294,5,5,5,0,5,0,5,1
2295,5,5,5,0,5,0,5,1
2296,1,1,1,4,1,0,5,1
2297,3,3,3,2,3,0,5,1
2298,1,1,1,4,1,0,5,1
2299,2,2,2,3,2,0,5,1
2300,5,5,5,0,5,0,5,1
2301,4,4,4,1,4,0,5,1
2302,5,5,5,0,5,0,5,1
2303,5,5,5,0,5,0,5,1
2304,5,5,5,0,5,0,5,1
2305,5,5,5,0,5,0,5,1
2306,5,5,5,0,5,0,5,1
2307,5,5,5,0,5,0,5,1
2308,5,5,5,0,5,0,5,1
2309,1,1,1,4,1,0,5,1
2310,5,5,5,0,5,0,5,1
2311,5,5,5,0,5,0,5,1
2312,5,5,5,0,5,0,5,1
2313,5,5,5,0,5,0,5,1
2314,1,1,1,4,1,0,5,1
2315,5,5,5,0,5,0,5,1
2316,5,5,5,0,5,0,5,1
2317,5,5,5,0,5,0,5,1
2318,4,4,4,1,4,0,5,1
2319,4,4,4,1,4,0,5,1
2320,4,4,4,1,4,0,5,1
2321,1,1,1,4,1,0,5,1
2322,5,5,5,0,5,0,5,1
2323,1,1,1,4,1,0,5,1
2324,1,1,1,4,1,0,5,1
2325,5,5,5,0,5,0,5,1
2326,5,5,5,0,5,0,5,1
2327,5,5,5,0,5,0,5,1
2328,5,5,5,0,5,0,5,1
2329,5,5,5,0,5,0,5,1
2330,5,5,5,0,5,0,5,1
2331,5,5,5,0,5,0,5,1
2332,1,1,1,4,1,0,5,1
2333,1,1,1,4,1,0,5,1
2334,1,1,1,4,1,0,5,1
2335,1,1,1,4,1,0,5,1
2336,3,3,3,2,3,0,5,1
2337,5,5,5,0,5,0,5,1
2338,5,5,5,0,5,0,5,1
2339,5,5,5,0,5,0,5,1
2340,5,5,5,0,5,0,5,1
2341,1,1,1,4,1,0,5,1
2342,1,1,1,4,1,0,5,1
2343,1,1,1,4,1,0,5,1
2344,5,5,5,0,5,0,5,1
2345,5,5,5,0,5,0,5,1
2346,5,5,5,0,5,0,5,1
2347,5,5,5,0,5,0,5,1
2348,5,5,5,0,5,0,5,1
2349,5,5,5,0,5,0,5,1
2350,5,5,5,0,5,0,5,1
2351,1,1,1,4,1,0,5,1
2352,5,5,5,0,5,0,5,1
2353,5,5,5,0,5,0,5,1
2354,5,5,5,0,5,0,5,1
2355,5,5,5,0,5,0,5,1
2356,5,5,5,0,5,0,5,1
2357,5,5,5,0,5,0,5,1
2358,1,1,1,4,1,0,5,1
2359,5,5,5,0,5,0,5,1
2360,5,5,5,0,5,0,5,1
2361,5,5,5,0,5,0,5,1
2362,10,10,5,0,0,5,5,2
2363,5,5,5,0,5,0,5,1
2364,5,5,5,0,5,0,5,1
2365,1,1,1,4,1,0,5,1
2366,1,1,1,4,1,0,5,1
2367,1,1,1,4,1,0,5,1
2368,5,5,5,0,5,0,5,1
2369,5,5,5,0,5,0,5,1
2370,5,5,5,0,5,0,5,1
2371,5,5,5,0,5,0,5,1
2372,5,5,5,0,5,0,5,1
2373,5,5,5,0,5,0,5,1
2374,4,4,4,1,4,0,5,1
2375,3,3,3,2,3,0,5,1
2376,5,5,5,0,5,0,5,1
2377,5,5,5,0,5,0,5,1
2378,1,1,1,4,1,0,5,1
2379,1,1,1,4,1,0,5,1
2380,1,1,1,4,1,0,5,1
2381,3,3,3,2,3,0,5,1
2382,4,4,4,1,4,0,5,1
2383,4,4,4,1,4,0,5,1
2384,5,5,5,0,5,0,5,1
2385,2,2,2,3,2,0,5,1
2386,1,1,1,4,1,0,5,1
2387,1,1,1,4,1,0,5,1
2388,5,5,5,0,5,0,5,1
2389,4,4,3,2,2,1,5,2
2390,3,3,3,2,3,0,5,1
2391,1,1,1,4,1,0,5,1
2392,1,1,1,4,1,0,5,1
2393,5,5,5,0,5,0,5,1
2394,5,5,5,0,5,0,5,1
2395,5,5,5,0,5,0,5,1
2396,5,5,5,0,5,0,5,1
2397,3,3,3,2,3,0,5,1
2398,1,1,1,4,1,0,5,1
2399,5,5,5,0,5,0,5,1
2400,5,5,5,0,5,0,5,1
2401,5,5,5,0,5,0,5,1
2402,5,5,5,0,5,0,5,1
2403,5,5,5,0,5,0,5,1
2404,5,5,5,0,5,0,5,1
2405,4,4,4,1,4,0,5,1
2406,5,5,5,0,5,0,5,1
2407,5,5,5,0,5,0,5,1
2408,5,5,5,0,5,0,5,1
2409,5,5,5,0,5,0,5,1
2410,5,5,5,0,5,0,5,1
2411,5,5,5,0,5,0,5,1
2412,5,5,5,0,5,0,5,1
2413,5,5,5,0,5,0,5,1
2414,1,1,1,4,1,0,5,1
2415,4,4,4,1,4,0,5,1
2416,5,5,5,0,5,0,5,1
2417,1,1,1,4,1,0,5,1
2418,1,1,1,4,1,0,5,1
2419,1,1,1,4,1,0,5,1
2420,5,5,5,0,5,0,5,1
2421,4,4,4,1,4,0,5,1
2422,4,4,4,1,4,0,5,1
2423,3,3,3,2,3,0,5,1
2424,5,5,5,0,5,0,5,1
2425,1,1,1,4,1,0,5,1
2426,5,5,5,0,5,0,5,1
2427,1,1,1,4,1,0,5,1
2428,5,5,5,0,5,0,5,1
2429,5,5,5,0,5,0,5,1
2430,5,5,5,0,5,0,5,1
2431,5,5,5,0,5,0,5,1
2432,5,5,5,0,5,0,5,1
2433,5,5,5,0,5,0,5,1
2434,1,1,1,4,1,0,5,1
2435,5,5,5,0,5,0,5,1
2436,5,5,5,0,5,0,5,1
2437,4,4,4,1,4,0,5,1
2438,5,5,5,0,5,0,5,1
2439,5,5,5,0,5,0,5,1
2440,5,5,5,0,5,0,5,1
2441,1,1,1,4,1,0,5,1
2442,5,5,5,0,5,0,5,1
2443,5,5,5,0,5,0,5,1
2444,1,1,1,4,1,0,5,1
2445,1,1,1,4,1,0,5,1
2446,5,5,5,0,5,0,5,1
2447,5,5,5,0,5,0,5,1
2448,4,4,4,1,4,0,5,1
2449,5,5,5,0,5,0,5,1
2450,2,2,2,3,2,0,5,1
2451,1,1,1,4,1,0,5,1
2452,5,5,5,0,5,0,5,1
2453,5,5,5,0,5,0,5,1
2454,4,4,3,2,2,1,5,2
2455,3,3,3,2,3,0,5,1
2456,5,5,5,0,5,0,5,1
2457,5,5,5,0,5,0,5,1
2458,5,5,5,0,5,0,5,1
2459,2,2,1,4,0,1,5,2
2460,1,1,1,4,1,0,5,1
2461,5,5,5,0,5,0,5,1
2462,5,5,5,0,5,0,5,1
2463,5,5,5,0,5,0,5,1
2464,5,5,5,0,5,0,5,1
2465,4,4,4,1,4,0,5,1
2466,2,2,2,3,2,0,5,1
2467,1,1,1,4,1,0,5,1
2468,10,10,5,0,1,4,5,3
2469,1,1,1,4,1,0,5,1
2470,5,5,5,0,5,0,5,1
2471,1,1,1,4,1,0,5,1
2472,1,1,1,4,1,0,5,1
2473,1,1,1,4,1,0,5,1
2474,5,5,5,0,5,0,5,1
2475,1,1,1,4,1,0,5,1
2476,1,1,1,4,1,0,5,1
2477,4,4,4,1,4,0,5,1
2478,4,4,4,1,4,0,5,1
2479,5,5,5,0,5,0,5,1
2480,1,1,1,4,1,0,5,1
2481,3,3,3,2,3,0,5,1
2482,1,1,1,4,1,0,5,1
2483,2,2,2,3,2,0,5,1
2484,1,1,1,4,1,0,5,1
2485,5,5,5,0,5,0,5,1
2486,4,4,4,1,4,0,5,1
2487,5,5,5,0,5,0,5,1
2488,1,1,1,4,1,0,5,1
2489,5,5,5,0,5,0,5,1
2490,5,5,5,0,5,0,5,1
2491,5,5,5,0,5,0,5,1
2492,5,5,5,0,5,0,5,1
2493,5,5,5,0,5,0,5,1
2494,1,1,1,4,1,0,5,1
2495,2,2,2,3,2,0,5,1
2496,5,5,5,0,5,0,5,1
2497,5,5,5,0,5,0,5,1
2498,5,5,5,0,5,0,5,1
2499,5,5,5,0,5,0,5,1
2500,5,5,5,0,5,0,5,1
2501,5,5,5,0,5,0,5,1
2502,1,1,1,4,1,0,5,1
2503,5,5,5,0,5,0,5,1
2504,5,5,5,0,5,0,5,1
2505,5,5,5,0,5,0,5,1
2506,1,1,1,4,1,0,5,1
2507,2,2,2,3,2,0,5,1
2508,1,1,1,4,1,0,5,1
2509,3,3,3,2,3,0,5,1
2510,3,3,3,2,3,0,5,1
2511,1,1,1,4,1,0,5,1
2512,1,1,1,4,1,0,5,1
2513,2,2,2,3,2,0,5,1
2514,5,5,5,0,5,0,5,1
2515,5,5,5,0,5,0,5,1
2516,5,5,5,0,5,0,5,1
2517,5,5,5,0,5,0,5,1
2518,5,5,5,0,5,0,5,1
2519,1,1,1,4,1,0,5,1
2520,1,1,1,4,1,0,5,1
2521,3,3,3,2,3,0,5,1
2522,1,1,1,4,1,0,5,1
2523,2,2,2,3,2,0,5,1
2524,1,1,1,4,1,0,5,1
2525,2,2,2,3,2,0,5,1
2526,1,1,1,4,1,0,5,1
2527,1,1,1,4,1,0,5,1
2528,5,5,5,0,5,0,5,1
2529,5,5,5,0,5,0,5,1
2530,1,1,1,4,1,0,5,1
2531,5,5,5,0,5,0,5,1
2532,2,2,2,3,2,0,5,1
2533,1,1,1,4,1,0,5,1
2534,1,1,1,4,1,0,5,1
2535,2,2,2,3,2,0,5,1
2536,1,1,1,4,1,0,5,1
2537,4,4,4,1,4,0,5,1
2538,5,5,5,0,5,0,5,1
2539,5,5,5,0,5,0,5,1
2540,1,1,1,4,1,0,5,1
2541,5,5,5,0,5,0,5,1
2542,5,5,5,0,5,0,5,1
2543,1,1,1,4,1,0,5,1
2544,3,3,3,2,3,0,5,1
2545,2,2,2,3,2,0,5,1
2546,1,1,1,4,1,0,5,1
2547,1,1,1,4,1,0,5,1
2548,2,2,2,3,2,0,5,1
2549,1,1,1,4,1,0,5,1
2550,5,5,5,0,5,0,5,1
2551,1,1,1,4,1,0,5,1
2552,5,5,5,0,5,0,5,1
2553,1,1,1,4,1,0,5,1
2554,2,2,2,3,2,0,5,1
2555,1,1,1,4,1,0,5,1
2556,5,5,5,0,5,0,5,1
2557,1,1,1,4,1,0,5,1
2558,4,4,4,1,4,0,5,1
2559,3,3,3,2,3,0,5,1
2560,1,1,1,4,1,0,5,1
2561,1,1,1,4,1,0,5,1
2562,1,1,1,4,1,0,5,1
2563,1,1,1,4,1,0,5,1
2564,1,1,1,4,1,0,5,1
2565,5,5,5,0,5,0,5,1
2566,5,5,5,0,5,0,5,1
2567,5,5,5,0,5,0,5,1
2568,2,2,2,3,2,0,5,1
2569,1,1,1,4,1,0,5,1
2570,5,5,5,0,5,0,5,1
2571,5,5,5,0,5,0,5,1
2572,2,2,2,3,2,0,5,1
2573,1,1,1,4,1,0,5,1
2574,1,1,1,4,1,0,5,1
2575,1,1,1,4,1,0,5,1
2576,4,4,4,1,4,0,5,1
2577,1,1,1,4,1,0,5,1
2578,1,1,1,4,1,0,5,1
2579,2,2,2,3,2,0,5,1
2580,1,1,1,4,1,0,5,1
2581,2,2,2,3,2,0,5,1
2582,1,1,1,4,1,0,5,1
2583,2,2,2,3,2,0,5,1
2584,1,1,1,4,1,0,5,1
2585,2,2,2,3,2,0,5,1
2586,1,1,1,4,1,0,5,1
2587,5,5,5,0,5,0,5,1
2588,1,1,1,4,1,0,5,1
2589,1,1,1,4,1,0,5,1
2590,1,1,1,4,1,0,5,1
2591,2,2,2,3,2,0,5,1
2592,1,1,1,4,1,0,5,1
2593,2,2,2,3,2,0,5,1
2594,1,1,1,4,1,0,5,1
2595,1,1,1,4,1,0,5,1
2596,2,2,2,3,2,0,5,1
2597,1,1,1,4,1,0,5,1
2598,1,1,1,4,1,0,5,1
2599,1,1,1,4,1,0,5,1
2600,1,1,1,4,1,0,5,1
2601,2,2,2,3,2,0,5,1
2602,1,1,1,4,1,0,5,1
2603,1,1,1,4,1,0,5,1
2604,5,5,5,0,5,0,5,1
2605,4,4,4,1,4,0,5,1
2606,5,5,5,0,5,0,5,1
2607,5,5,5,0,5,0,5,1
2608,5,5,5,0,5,0,5,1
2609,1,1,1,4,1,0,5,1
2610,2,2,2,3,2,0,5,1
2611,1,1,1,4,1,0,5,1
2612,1,1,1,4,1,0,5,1
2613,1,1,1,4,1,0,5,1
2614,2,2,2,3,2,0,5,1
2615,2,2,2,3,2,0,5,1
2616,2,2,2,3,2,0,5,1
2617,1,1,1,4,1,0,5,1
2618,1,1,1,4,1,0,5,1
2619,2,2,2,3,2,0,5,1
2620,1,1,1,4,1,0,5,1
2621,2,2,2,3,2,0,5,1
2622,2,2,2,3,2,0,5,1
2623,2,2,2,3,2,0,5,1
2624,2,2,2,3,2,0,5,1
2625,1,1,1,4,1,0,5,1
2626,2,2,2,3,2,0,5,1
2627,1,1,1,4,1,0,5,1
2628,2,2,2,3,2,0,5,1
2629,5,5,5,0,5,0,5,1
2630,1,1,1,4,1,0,5,1
2631,1,1,1,4,1,0,5,1
2632,1,1,1,4,1,0,5,1
2633,2,2,2,3,2,0,5,1
2634,1,1,1,4,1,0,5,1
2635,1,1,1,4,1,0,5,1
2636,2,2,2,3,2,0,5,1
2637,1,1,1,4,1,0,5,1
2638,2,2,2,3,2,0,5,1
2639,1,1,1,4,1,0,5,1
2640,2,2,2,3,2,0,5,1
2641,1,1,1,4,1,0,5,1
2642,1,1,1,4,1,0,5,1
2643,2,2,2,3,2,0,5,1
2644,3,3,2,3,1,1,5,2
2645,1,1,1,4,1,0,5,1
2646,1,1,1,4,1,0,5,1
2647,3,3,2,3,1,1,5,2
2648,1,1,1,4,1,0,5,1
2649,1,1,1,4,1,0,5,1
2650,2,2,2,3,2,0,5,1
2651,3,3,3,2,3,0,5,1
2652,3,3,3,2,3,0,5,1
2653,1,1,1,4,1,0,5,1
2654,2,2,2,3,2,0,5,1
2655,1,1,1,4,1,0,5,1
2656,2,2,2,3,2,0,5,1
2657,2,2,2,3,2,0,5,1
2658,5,5,3,2,1,2,5,2
2659,2,2,2,3,2,0,5,1
2660,1,1,1,4,1,0,5,1
2661,2,2,2,3,2,0,5,1
2662,1,1,1,4,1,0,5,1
2663,3,3,3,2,3,0,5,1
2664,1,1,1,4,1,0,5,1
2665,1,1,1,4,1,0,5,1
2666,1,1,1,4,1,0,5,1
2667,1,1,1,4,1,0,5,1
2668,5,5,5,0,5,0,5,1
2669,5,5,5,0,5,0,5,1
2670,5,5,5,0,5,0,5,1
2671,5,5,5,0,5,0,5,1
2672,5,5,5,0,5,0,5,1
2673,5,5,5,0,5,0,5,1
2674,5,5,5,0,5,0,5,1
2675,5,5,5,0,5,0,5,1
2676,5,5,5,0,5,0,5,1
2677,5,5,5,0,5,0,5,1
2678,5,5,5,0,5,0,5,1
2679,5,5,5,0,5,0,5,1
2680,5,5,5,0,5,0,5,1
2681,5,5,5,0,5,0,5,1
2682,5,5,5,0,5,0,5,1
2683,5,5,5,0,5,0,5,1
2684,5,5,5,0,5,0,5,1
2685,5,5,5,0,5,0,5,1
2686,5,5,5,0,5,0,5,1
2687,5,5,5,0,5,0,5,1
2688,5,5,5,0,5,0,5,1
2689,5,5,5,0,5,0,5,1
2690,5,5,5,0,5,0,5,1
2691,5,5,5,0,5,0,5,1
2692,5,5,5,0,5,0,5,1
2693,5,5,5,0,5,0,5,1
2694,5,5,5,0,5,0,5,1
2695,5,5,5,0,5,0,5,1
2696,5,5,5,0,5,0,5,1
2697,5,5,5,0,5,0,5,1
2698,5,5,5,0,5,0,5,1
2699,5,5,5,0,5,0,5,1
2700,5,5,5,0,5,0,5,1
2701,5,5,5,0,5,0,5,1
2702,5,5,5,0,5,0,5,1
2703,5,5,5,0,5,0,5,1
2704,5,5,5,0,5,0,5,1
2705,1,1,1,4,1,0,5,1
2706,5,5,5,0,5,0,5,1
2707,1,1,1,4,1,0,5,1
2708,5,5,5,0,5,0,5,1
2709,3,3,3,2,3,0,5,1
2710,5,5,5,0,5,0,5,1
2711,5,5,5,0,5,0,5,1
2712,5,5,5,0,5,0,5,1
2713,5,5,5,0,5,0,5,1
2714,5,5,5,0,5,0,5,1
2715,5,5,5,0,5,0,5,1
2716,5,5,5,0,5,0,5,1
2717,5,5,5,0,5,0,5,1
2718,5,5,5,0,5,0,5,1
2719,5,5,5,0,5,0,5,1
2720,5,5,5,0,5,0,5,1
2721,5,5,5,0,5,0,5,1
2722,5,5,5,0,5,0,5,1
2723,5,5,5,0,5,0,5,1
2724,5,5,5,0,5,0,5,1
2725,5,5,5,0,5,0,5,1
2726,5,5,5,0,5,0,5,1
2727,5,5,5,0,5,0,5,1
2728,5,5,5,0,5,0,5,1
2729,5,5,5,0,5,0,5,1
2730,5,5,5,0,5,0,5,1
2731,5,5,5,0,5,0,5,1
2732,5,5,5,0,5,0,5,1
2733,1,1,1,4,1,0,5,1
2734,5,5,5,0,5,0,5,1
2735,5,5,5,0,5,0,5,1
2736,5,5,5,0,5,0,5,1
2737,5,5,5,0,5,0,5,1
2738,5,5,5,0,5,0,5,1
2739,5,5,5,0,5,0,5,1
2740,5,5,5,0,5,0,5,1
2741,5,5,5,0,5,0,5,1
2742,5,5,5,0,5,0,5,1
2743,4,4,4,1,4,0,5,1
2744,10,10,5,0,0,5,5,2
2745,5,5,5,0,5,0,5,1
2746,5,5,5,0,5,0,5,1
2747,5,5,5,0,5,0,5,1
2748,5,5,5,0,5,0,5,1
2749,5,5,5,0,5,0,5,1
2750,2,2,2,3,2,0,5,1
2751,5,5,5,0,5,0,5,1
2752,5,5,5,0,5,0,5,1
2753,5,5,5,0,5,0,5,1
2754,5,5,5,0,5,0,5,1
2755,4,4,4,1,4,0,5,1
2756,5,5,5,0,5,0,5,1
2757,4,4,4,1,4,0,5,1
2758,5,5,5,0,5,0,5,1
2759,5,5,5,0,5,0,5,1
2760,5,5,5,0,5,0,5,1
2761,5,5,5,0,5,0,5,1
2762,5,5,5,0,5,0,5,1
2763,5,5,5,0,5,0,5,1
2764,3,3,3,2,3,0,5,1
2765,4,4,4,1,4,0,5,1
2766,5,5,5,0,5,0,5,1
2767,5,5,5,0,5,0,5,1
2768,5,5,5,0,5,0,5,1
2769,5,5,5,0,5,0,5,1
2770,5,5,5,0,5,0,5,1
2771,5,5,5,0,5,0,5,1
2772,5,5,5,0,5,0,5,1
2773,5,5,5,0,5,0,5,1
2774,5,5,5,0,5,0,5,1
2775,5,5,5,0,5,0,5,1
2776,5,5,5,0,5,0,5,1
2777,5,5,5,0,5,0,5,1
2778,5,5,5,0,5,0,5,1
2779,5,5,5,0,5,0,5,1
2780,5,5,5,0,5,0,5,1
2781,5,5,5,0,5,0,5,1
2782,5,5,5,0,5,0,5,1
2783,5,5,5,0,5,0,5,1
2784,5,5,5,0,5,0,5,1
2785,1,1,1,4,1,0,5,1
2786,4,4,4,1,4,0,5,1
2787,1,1,1,4,1,0,5,1
2788,5,5,5,0,5,0,5,1
2789,5,5,5,0,5,0,5,1
2790,5,5,5,0,5,0,5,1
2791,5,5,5,0,5,0,5,1
2792,5,5,5,0,5,0,5,1
2793,5,5,5,0,5,0,5,1
2794,5,5,5,0,5,0,5,1
2795,5,5,5,0,5,0,5,1
2796,5,5,5,0,5,0,5,1
2797,5,5,5,0,5,0,5,1
2798,5,5,5,0,5,0,5,1
2799,5,5,5,0,5,0,5,1
2800,5,5,5,0,5,0,5,1
2801,5,5,5,0,5,0,5,1
2802,1,1,1,4,1,0,5,1
2803,5,5,5,0,5,0,5,1
2804,5,5,5,0,5,0,5,1
2805,5,5,5,0,5,0,5,1
2806,5,5,5,0,5,0,5,1
2807,5,5,5,0,5,0,5,1
2808,1,1,1,4,1,0,5,1
2809,5,5,5,0,5,0,5,1
2810,5,5,5,0,5,0,5,1
2811,1,1,1,4,1,0,5,1
2812,1,1,1,4,1,0,5,1
2813,1,1,1,4,1,0,5,1
2814,5,5,5,0,5,0,5,1
2815,5,5,5,0,5,0,5,1
2816,5,5,5,0,5,0,5,1
2817,5,5,5,0,5,0,5,1
2818,1,1,1,4,1,0,5,1
2819,5,5,5,0,5,0,5,1
2820,5,5,5,0,5,0,5,1
2821,5,5,5,0,5,0,5,1
2822,5,5,5,0,5,0,5,1
2823,5,5,5,0,5,0,5,1
2824,5,5,5,0,5,0,5,1
2825,4,4,4,1,4,0,5,1
2826,5,5,5,0,5,0,5,1
2827,5,5,5,0,5,0,5,1
2828,5,5,5,0,5,0,5,1
2829,5,5,5,0,5,0,5,1
2830,10,10,5,0,0,5,5,2
2831,5,5,5,0,5,0,5,1
2832,5,5,5,0,5,0,5,1
2833,5,5,5,0,5,0,5,1
2834,5,5,5,0,5,0,5,1
2835,5,5,5,0,5,0,5,1
2836,5,5,5,0,5,0,5,1
2837,5,5,5,0,5,0,5,1
2838,5,5,5,0,5,0,5,1
2839,5,5,5,0,5,0,5,1
2840,5,5,5,0,5,0,5,1
2841,5,5,5,0,5,0,5,1
2842,3,3,3,2,3,0,5,1
2843,5,5,5,0,5,0,5,1
2844,5,5,5,0,5,0,5,1
2845,5,5,5,0,5,0,5,1
2846,5,5,5,0,5,0,5,1
2847,5,5,5,0,5,0,5,1
2848,5,5,5,0,5,0,5,1
2849,5,5,5,0,5,0,5,1
2850,1,1,1,4,1,0,5,1
2851,5,5,5,0,5,0,5,1
2852,1,1,1,4,1,0,5,1
2853,5,5,5,0,5,0,5,1
2854,5,5,5,0,5,0,5,1
2855,5,5,5,0,5,0,5,1
2856,5,5,5,0,5,0,5,1
2857,5,5,5,0,5,0,5,1
2858,5,5,5,0,5,0,5,1
2859,5,5,5,0,5,0,5,1
2860,5,5,5,0,5,0,5,1
2861,3,3,3,2,3,0,5,1
2862,5,5,5,0,5,0,5,1
2863,5,5,5,0,5,0,5,1
2864,5,5,5,0,5,0,5,1
2865,5,5,5,0,5,0,5,1
2866,4,4,4,1,4,0,5,1
2867,5,5,5,0,5,0,5,1
2868,5,5,5,0,5,0,5,1
2869,5,5,5,0,5,0,5,1
2870,5,5,5,0,5,0,5,1
2871,5,5,5,0,5,0,5,1
2872,5,5,5,0,5,0,5,1
2873,5,5,5,0,5,0,5,1
2874,1,1,1,4,1,0,5,1
2875,5,5,5,0,5,0,5,1
2876,5,5,5,0,5,0,5,1
2877,5,5,5,0,5,0,5,1
2878,5,5,5,0,5,0,5,1
2879,5,5,5,0,5,0,5,1
2880,1,1,1,4,1,0,5,1
2881,5,5,5,0,5,0,5,1
2882,5,5,5,0,5,0,5,1
2883,2,2,2,3,2,0,5,1
2884,5,5,5,0,5,0,5,1
2885,5,5,5,0,5,0,5,1
2886,5,5,5,0,5,0,5,1
2887,5,5,5,0,5,0,5,1
2888,1,1,1,4,1,0,5,1
2889,5,5,5,0,5,0,5,1
2890,5,5,5,0,5,0,5,1
2891,5,5,5,0,5,0,5,1
2892,1,1,1,4,1,0,5,1
2893,5,5,5,0,5,0,5,1
2894,1,1,1,4,1,0,5,1
2895,5,5,5,0,5,0,5,1
2896,5,5,5,0,5,0,5,1
2897,3,3,3,2,3,0,5,1
2898,5,5,5,0,5,0,5,1
2899,5,5,5,0,5,0,5,1
2900,1,1,1,4,1,0,5,1
2901,1,1,1,4,1,0,5,1
2902,5,5,5,0,5,0,5,1
2903,1,1,1,4,1,0,5,1
2904,5,5,5,0,5,0,5,1
2905,5,5,5,0,5,0,5,1
2906,5,5,5,0,5,0,5,1
2907,5,5,5,0,5,0,5,1
2908,5,5,5,0,5,0,5,1
2909,5,5,5,0,5,0,5,1
2910,5,5,5,0,5,0,5,1
2911,5,5,5,0,5,0,5,1
2912,5,5,5,0,5,0,5,1
2913,5,5,5,0,5,0,5,1
2914,5,5,5,0,5,0,5,1
2915,5,5,5,0,5,0,5,1
2916,5,5,5,0,5,0,5,1
2917,5,5,5,0,5,0,5,1
2918,5,5,5,0,5,0,5,1
2919,5,5,5,0,5,0,5,1
2920,5,5,5,0,5,0,5,1
2921,5,5,5,0,5,0,5,1
2922,5,5,5,0,5,0,5,1
2923,5,5,5,0,5,0,5,1
2924,5,5,5,0,5,0,5,1
2925,5,5,5,0,5,0,5,1
2926,5,5,5,0,5,0,5,1
2927,5,5,5,0,5,0,5,1
2928,1,1,1,4,1,0,5,1
2929,5,5,5,0,5,0,5,1
2930,5,5,5,0,5,0,5,1
2931,1,1,1,4,1,0,5,1
2932,5,5,5,0,5,0,5,1
2933,5,5,5,0,5,0,5,1
2934,4,4,4,1,4,0,5,1
2935,4,4,4,1,4,0,5,1
2936,1,1,1,4,1,0,5,1
2937,5,5,5,0,5,0,5,1
2938,1,1,1,4,1,0,5,1
2939,5,5,5,0,5,0,5,1
2940,5,5,5,0,5,0,5,1
2941,5,5,5,0,5,0,5,1
2942,5,5,5,0,5,0,5,1
2943,5,5,5,0,5,0,5,1
2944,5,5,5,0,5,0,5,1
2945,5,5,5,0,5,0,5,1
2946,5,5,5,0,5,0,5,1
2947,6,6,5,0,4,1,5,2
2948,5,5,5,0,5,0,5,1
2949,5,5,5,0,5,0,5,1
2950,5,5,5,0,5,0,5,1
2951,5,5,5,0,5,0,5,1
2952,5,5,5,0,5,0,5,1
2953,5,5,5,0,5,0,5,1
2954,4,4,4,1,4,0,5,1
2955,5,5,5,0,5,0,5,1
2956,5,5,5,0,5,0,5,1
2957,5,5,5,0,5,0,5,1
2958,5,5,5,0,5,0,5,1
2959,5,5,5,0,5,0,5,1
2960,5,5,5,0,5,0,5,1
2961,1,1,1,4,1,0,5,1
2962,5,5,5,0,5,0,5,1
2963,1,1,1,4,1,0,5,1
2964,5,5,5,0,5,0,5,1
2965,5,5,5,0,5,0,5,1
2966,5,5,5,0,5,0,5,1
2967,5,5,5,0,5,0,5,1
2968,3,3,3,2,3,0,5,1
2969,5,5,5,0,5,0,5,1
2970,5,5,5,0,5,0,5,1
2971,5,5,5,0,5,0,5,1
2972,5,5,5,0,5,0,5,1
2973,1,1,1,4,1,0,5,1
2974,7,7,5,0,3,2,5,2
2975,5,5,5,0,5,0,5,1
2976,3,3,3,2,3,0,5,1
2977,4,4,4,1,4,0,5,1
2978,4,4,4,1,4,0,5,1
2979,5,5,5,0,5,0,5,1
2980,3,3,3,2,3,0,5,1
2981,1,1,1,4,1,0,5,1
2982,5,5,5,0,5,0,5,1
2983,5,5,5,0,5,0,5,1
2984,5,5,5,0,5,0,5,1
2985,1,1,1,4,1,0,5,1
