re_id	cvterm_id	aro_accession	cvterm_name	epi_lexicon	epi_normalized_accession	epi_normalized_term_name	paper_count
16097	36688	ARO:3000549	adeS	UBERON	UBERON:0000094	membrane organ	1
16098	36688	ARO:3000549	adeS	SO	SO:0001148	mutated_variant_site	1
16099	36688	ARO:3000549	adeS	FOODON	FOODON:03411845	ocean pout	1
16100	36688	ARO:3000549	adeS	SO	SO:0000178	operon	2
16101	36688	ARO:3000549	adeS	SO	SO:0000155	plasmid	1
16102	36688	ARO:3000549	adeS	SO	SO:0000104	polypeptide	1
16103	36688	ARO:3000549	adeS	SO	SO:0000417	polypeptide_domain	1
16104	36688	ARO:3000549	adeS	SO	SO:0000167	promoter	1
16105	36688	ARO:3000549	adeS	SO	SO:0000001	region	3
16106	36688	ARO:3000549	adeS	SO	SO:0000119	regulated	2
16107	36688	ARO:3000549	adeS	SO	SO:1000002	substitution	1
16108	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	NCBI_TAXON	NCBI_TAXON:469	Acinetobacter	2
16109	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	NCBI_TAXON	NCBI_TAXON:642	Aeromonas	2
16110	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	GAZ	GAZ:00007944	Ames	7
16111	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	IDO	NCBITaxon:2	Bacteria	1
16112	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	NCBI_TAXON	NCBI_TAXON:550	Enterobacter cloacae	1
16113	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	NCBI_TAXON	NCBI_TAXON:1351	Enterococcus faecalis	1
16114	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	NCBI_TAXON	NCBI_TAXON:1352	Enterococcus faecium	1
16115	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	NCBI_TAXON	NCBI_TAXON:562	Escherichia coli	4
16116	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	GAZ	GAZ:00000464	Europe	1
16117	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	NCBI_TAXON	NCBI_TAXON:570	Klebsiella	1
16118	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	NCBI_TAXON	NCBI_TAXON:615	Serratia marcescens	1
16119	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	NCBI_TAXON	NCBI_TAXON:624	Shigella sonnei	1
16120	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	SO	SO:0001023	allele	2
16121	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	IDO	IDO:0000581	antibiotic resistance	2
16122	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	IDO	IDO:0000558	antimicrobial	4
16123	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	IDO	CL:0000000	cell	1
16124	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	SO	SO:0000151	clone	1
16125	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	UBERON	UBERON:0001988	feces	2
16126	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	SO	SO:0000704	gene	20
16127	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	SO	SO:0005853	gene_cassette	2
16128	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	SO	SO:0001027	genotype	1
16129	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	SO	SO:0000857	homologous	1
16130	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	ENVO	ENVO:00002173	hospital	1
16131	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	SO	SO:0000365	integron	2
16132	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	SO	SO:0001147	natural_variant_site	1
16133	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	SO	SO:0000157	phagemid	1
16134	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	SO	SO:0000155	plasmid	7
16135	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	SO	SO:0000104	polypeptide	2
16136	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	SO	SO:0000051	probe	2
16137	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	SO	SO:0000001	region	2
16138	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	FOODON	FOODON:03411136	swine	1
16139	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	SO	SO:0001513	tandem	1
16140	36260	ARO:3000121	aminoglycoside acetyltransferase (AAC)	UBERON	UBERON:0001088	urine	1
16141	36357	ARO:3000218	aminoglycoside nucleotidyltransferase (ANT)	SO	SO:0001635	5KB_upstream_variant	1
16142	36357	ARO:3000218	aminoglycoside nucleotidyltransferase (ANT)	NCBI_TAXON	NCBI_TAXON:469	Acinetobacter	1
16143	36357	ARO:3000218	aminoglycoside nucleotidyltransferase (ANT)	NCBI_TAXON	NCBI_TAXON:470	Acinetobacter baumannii	1
16144	36357	ARO:3000218	aminoglycoside nucleotidyltransferase (ANT)	GAZ	GAZ:00007944	Ames	4
16145	36357	ARO:3000218	aminoglycoside nucleotidyltransferase (ANT)	GAZ	GAZ:00002845	China	1
16146	36357	ARO:3000218	aminoglycoside nucleotidyltransferase (ANT)	NCBI_TAXON	NCBI_TAXON:562	Escherichia coli	1
16147	36357	ARO:3000218	aminoglycoside nucleotidyltransferase (ANT)	NCBI_TAXON	NCBI_TAXON:570	Klebsiella	1
16148	36357	ARO:3000218	aminoglycoside nucleotidyltransferase (ANT)	NCBI_TAXON	NCBI_TAXON:573	Klebsiella pneumoniae	1
16149	36357	ARO:3000218	aminoglycoside nucleotidyltransferase (ANT)	SO	SO:0000006	PCR_product	1
16150	36357	ARO:3000218	aminoglycoside nucleotidyltransferase (ANT)	SO	SO:0000356	RNA	1
16151	36357	ARO:3000218	aminoglycoside nucleotidyltransferase (ANT)	NCBI_TAXON	NCBI_TAXON:1280	Staphylococcus aureus	2
16152	36357	ARO:3000218	aminoglycoside nucleotidyltransferase (ANT)	NCBI_TAXON	NCBI_TAXON:1285	Staphylococcus intermedius	1
16153	36357	ARO:3000218	aminoglycoside nucleotidyltransferase (ANT)	NCBI_TAXON	NCBI_TAXON:270	Thermus	1
16154	36357	ARO:3000218	aminoglycoside nucleotidyltransferase (ANT)	IDO	IDO:0000581	antibiotic resistance	2
16155	36357	ARO:3000218	aminoglycoside nucleotidyltransferase (ANT)	IDO	IDO:0000558	antimicrobial	2
16156	36357	ARO:3000218	aminoglycoside nucleotidyltransferase (ANT)	FOODON	FOODON:03411201	dairy cow	1
16157	36357	ARO:3000218	aminoglycoside nucleotidyltransferase (ANT)	SO	SO:0000704	gene	10
16158	36357	ARO:3000218	aminoglycoside nucleotidyltransferase (ANT)	SO	SO:0001026	genome	1
16159	36357	ARO:3000218	aminoglycoside nucleotidyltransferase (ANT)	SO	SO:0001522	insertional	2
16160	36357	ARO:3000218	aminoglycoside nucleotidyltransferase (ANT)	SO	SO:0000365	integron	5
16161	36357	ARO:3000218	aminoglycoside nucleotidyltransferase (ANT)	SO	SO:0000155	plasmid	3
16162	36357	ARO:3000218	aminoglycoside nucleotidyltransferase (ANT)	SO	SO:0000252	rRNA	1
16163	36357	ARO:3000218	aminoglycoside nucleotidyltransferase (ANT)	SO	SO:0000001	region	2
16164	36357	ARO:3000218	aminoglycoside nucleotidyltransferase (ANT)	SO	SO:0000101	transposable_element	1
16165	39417	ARO:3002983	amrB	SO	SO:0000865	frameshift	1
16166	39417	ARO:3002983	amrB	SO	SO:0000704	gene	2
16167	39417	ARO:3002983	amrB	IDO	IDO:0000464	infectivity	1
16168	36365	ARO:3000226	antibiotic resistant folP	GAZ	GAZ:00000457	Africa	1
16169	36365	ARO:3000226	antibiotic resistant folP	IDO	NCBITaxon:2157	Archaea	1
16170	36365	ARO:3000226	antibiotic resistant folP	NCBI_TAXON	NCBI_TAXON:1392	Bacillus anthracis	1
16171	36365	ARO:3000226	antibiotic resistant folP	IDO	NCBITaxon:2	Bacteria	1
16172	36365	ARO:3000226	antibiotic resistant folP	GAZ	GAZ:00003656	Basel	1
16173	36365	ARO:3000226	antibiotic resistant folP	GAZ	GAZ:00247931	Bolivar	1
16174	36365	ARO:3000226	antibiotic resistant folP	GAZ	GAZ:00002511	Bolivia	1
16175	36365	ARO:3000226	antibiotic resistant folP	GAZ	GAZ:00002828	Brazil	1
16176	36365	ARO:3000226	antibiotic resistant folP	GAZ	GAZ:00006888	Cambodia	1
16177	36365	ARO:3000226	antibiotic resistant folP	NCBI_TAXON	NCBI_TAXON:197	Campylobacter jejuni	1
16178	36365	ARO:3000226	antibiotic resistant folP	GAZ	GAZ:00002845	China	1
16179	36365	ARO:3000226	antibiotic resistant folP	NCBI_TAXON	NCBI_TAXON:562	Escherichia coli	12
16180	36365	ARO:3000226	antibiotic resistant folP	NCBI_TAXON	NCBI_TAXON:727	Haemophilus influenzae	1
16181	36365	ARO:3000226	antibiotic resistant folP	NCBI_TAXON	NCBI_TAXON:2238	Haloarcula marismortui	1
16182	36365	ARO:3000226	antibiotic resistant folP	NCBI_TAXON	NCBI_TAXON:2242	Halobacterium salinarum	1
16183	36365	ARO:3000226	antibiotic resistant folP	NCBI_TAXON	NCBI_TAXON:210	Helicobacter pylori	3
16184	36365	ARO:3000226	antibiotic resistant folP	GAZ	GAZ:00010554	Hormozgan Province	1
16185	36365	ARO:3000226	antibiotic resistant folP	GAZ	GAZ:00002839	India	1
16186	36365	ARO:3000226	antibiotic resistant folP	GAZ	GAZ:00003727	Indonesia	1
16187	36365	ARO:3000226	antibiotic resistant folP	GAZ	GAZ:00004474	Iran	1
16188	36365	ARO:3000226	antibiotic resistant folP	GAZ	GAZ:00002747	Japan	2
16189	36365	ARO:3000226	antibiotic resistant folP	GAZ	GAZ:00001101	Kenya	2
16190	36365	ARO:3000226	antibiotic resistant folP	GAZ	GAZ:00000591	Kingdom of Spain	1
16191	36365	ARO:3000226	antibiotic resistant folP	GAZ	GAZ:22224438	Lisbon	1
16192	36365	ARO:3000226	antibiotic resistant folP	GAZ	GAZ:00001105	Malawi	2
16193	36365	ARO:3000226	antibiotic resistant folP	GAZ	GAZ:00000584	Mali	2
16194	36365	ARO:3000226	antibiotic resistant folP	GAZ	GAZ:00010003	Maputo	1
16195	36365	ARO:3000226	antibiotic resistant folP	GAZ	GAZ:00001100	Mozambique	1
16196	36365	ARO:3000226	antibiotic resistant folP	NCBI_TAXON	NCBI_TAXON:1769	Mycobacterium leprae	6
16197	36365	ARO:3000226	antibiotic resistant folP	NCBI_TAXON	NCBI_TAXON:1773	Mycobacterium tuberculosis	2
16198	36365	ARO:3000226	antibiotic resistant folP	NCBI_TAXON	NCBI_TAXON:487	Neisseria meningitidis	7
16199	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0000236	ORF	1
16200	36365	ARO:3000226	antibiotic resistant folP	NCBI_TAXON	NCBI_TAXON:28400	Plasmid R388	1
16201	36365	ARO:3000226	antibiotic resistant folP	NCBI_TAXON	NCBI_TAXON:2504	Plasmid RSF1010	1
16202	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0000193	RFLP_fragment	3
16203	36365	ARO:3000226	antibiotic resistant folP	GAZ	GAZ:00000553	South Africa	1
16204	36365	ARO:3000226	antibiotic resistant folP	NCBI_TAXON	NCBI_TAXON:1313	Streptococcus pneumoniae	3
16205	36365	ARO:3000226	antibiotic resistant folP	NCBI_TAXON	NCBI_TAXON:1314	Streptococcus pyogenes	2
16206	36365	ARO:3000226	antibiotic resistant folP	GAZ	GAZ:00002941	Switzerland	1
16207	36365	ARO:3000226	antibiotic resistant folP	GAZ	GAZ:00001103	Tanzania	1
16208	36365	ARO:3000226	antibiotic resistant folP	GAZ	GAZ:00003744	Thailand	1
16209	36365	ARO:3000226	antibiotic resistant folP	NCBI_TAXON	NCBI_TAXON:2039	Tropheryma whipplei	1
16210	36365	ARO:3000226	antibiotic resistant folP	GAZ	GAZ:00001102	Uganda	2
16211	36365	ARO:3000226	antibiotic resistant folP	GAZ	GAZ:00000690	Unity State	1
16212	36365	ARO:3000226	antibiotic resistant folP	GAZ	GAZ:00002931	Venezuela	1
16213	36365	ARO:3000226	antibiotic resistant folP	UBERON	UBERON:0007023	adult organism	1
16214	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0001023	allele	3
16215	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0001237	amino_acid	8
16216	36365	ARO:3000226	antibiotic resistant folP	IDO	IDO:0000562	antibacterial	1
16217	36365	ARO:3000226	antibiotic resistant folP	IDO	IDO:0000581	antibiotic resistance	1
16218	36365	ARO:3000226	antibiotic resistant folP	IDO	IDO:0000558	antimicrobial	1
16219	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0000409	binding_site	1
16220	36365	ARO:3000226	antibiotic resistant folP	UBERON	UBERON:0000178	blood	5
16221	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0000340	chromosome	1
16222	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0000360	codon	1
16223	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0000856	conserved	1
16224	36365	ARO:3000226	antibiotic resistant folP	SO	SO:1000035	duplication	1
16225	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0000704	gene	69
16226	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0005853	gene_cassette	1
16227	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0001026	genome	3
16228	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0000991	genomic_DNA	1
16229	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0000857	homologous	3
16230	36365	ARO:3000226	antibiotic resistant folP	ENVO	ENVO:00002173	hospital	2
16231	36365	ARO:3000226	antibiotic resistant folP	IDO	IDO:0000531	host	2
16232	36365	ARO:3000226	antibiotic resistant folP	IDO	IDO:0000464	infectivity	3
16233	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0001522	insertional	1
16234	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0000365	integron	1
16235	36365	ARO:3000226	antibiotic resistant folP	UBERON	UBERON:0001558	lower respiratory tract	1
16236	36365	ARO:3000226	antibiotic resistant folP	UBERON	UBERON:0002398	manus	1
16237	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0001583	missense_variant	1
16238	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0001234	mobile	2
16239	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0001148	mutated_variant_site	1
16240	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0001147	natural_variant_site	2
16241	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0000178	operon	1
16242	36365	ARO:3000226	antibiotic resistant folP	IDO	IDO:0000526	parasite	10
16243	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0000155	plasmid	12
16244	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0000104	polypeptide	5
16245	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0000051	probe	1
16246	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0000167	promoter	1
16247	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0000001	region	7
16248	36365	ARO:3000226	antibiotic resistant folP	SO	SO:1000002	substitution	1
16249	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0001815	synonymous	1
16250	36365	ARO:3000226	antibiotic resistant folP	UBERON	UBERON:4000053	vacuolated notochordal tissue	1
16251	36365	ARO:3000226	antibiotic resistant folP	SO	SO:0000817	wild_type	1
16252	40389	ARO:3003734	antibiotic resistant fusA	SO	SO:0001830	AFLP_fragment	1
16253	40389	ARO:3003734	antibiotic resistant fusA	IDO	NCBITaxon:2	Bacteria	1
16254	40389	ARO:3003734	antibiotic resistant fusA	NCBI_TAXON	NCBI_TAXON:194	Campylobacter	1
16255	40389	ARO:3003734	antibiotic resistant fusA	NCBI_TAXON	NCBI_TAXON:195	Campylobacter coli	1
16256	40389	ARO:3003734	antibiotic resistant fusA	NCBI_TAXON	NCBI_TAXON:197	Campylobacter jejuni	1
16257	40389	ARO:3003734	antibiotic resistant fusA	GAZ	GAZ:00002845	China	1
16258	40389	ARO:3003734	antibiotic resistant fusA	NCBI_TAXON	NCBI_TAXON:1496	Clostridioides difficile	1
16259	40389	ARO:3003734	antibiotic resistant fusA	NCBI_TAXON	NCBI_TAXON:1485	Clostridium	1
16260	40389	ARO:3003734	antibiotic resistant fusA	NCBI_TAXON	NCBI_TAXON:413496	Cronobacter	5
16261	40389	ARO:3003734	antibiotic resistant fusA	GAZ	GAZ:00002954	Czech Republic	1
16262	40389	ARO:3003734	antibiotic resistant fusA	GAZ	GAZ:00240248	Florida	1
16263	40389	ARO:3003734	antibiotic resistant fusA	NCBI_TAXON	NCBI_TAXON:590	Salmonella	2
16264	40389	ARO:3003734	antibiotic resistant fusA	NCBI_TAXON	NCBI_TAXON:1280	Staphylococcus aureus	10
16265	40389	ARO:3003734	antibiotic resistant fusA	NCBI_TAXON	NCBI_TAXON:1285	Staphylococcus intermedius	1
16266	40389	ARO:3003734	antibiotic resistant fusA	NCBI_TAXON	NCBI_TAXON:1313	Streptococcus pneumoniae	1
16267	40389	ARO:3003734	antibiotic resistant fusA	NCBI_TAXON	NCBI_TAXON:1307	Streptococcus suis	1
16268	40389	ARO:3003734	antibiotic resistant fusA	NCBI_TAXON	NCBI_TAXON:1142	Synechocystis	1
16269	40389	ARO:3003734	antibiotic resistant fusA	GAZ	GAZ:00600942	Usa	1
16270	40389	ARO:3003734	antibiotic resistant fusA	SO	SO:0001023	allele	3
16271	40389	ARO:3003734	antibiotic resistant fusA	SO	SO:0001237	amino_acid	3
16272	40389	ARO:3003734	antibiotic resistant fusA	IDO	IDO:0000562	antibacterial	1
16273	40389	ARO:3003734	antibiotic resistant fusA	IDO	IDO:0000581	antibiotic resistance	2
16274	40389	ARO:3003734	antibiotic resistant fusA	SO	SO:0000340	chromosome	1
16275	40389	ARO:3003734	antibiotic resistant fusA	SO	SO:0000360	codon	2
16276	40389	ARO:3003734	antibiotic resistant fusA	SO	SO:0000856	conserved	1
16277	40389	ARO:3003734	antibiotic resistant fusA	UBERON	UBERON:0013487	epidermal ridge of digit	1
16278	40389	ARO:3003734	antibiotic resistant fusA	ENVO	ENVO:00000078	farm	1
16279	40389	ARO:3003734	antibiotic resistant fusA	FOODON	FOODON:00003461	fruit (seedless)	1
16280	40389	ARO:3003734	antibiotic resistant fusA	SO	SO:0000704	gene	19
16281	40389	ARO:3003734	antibiotic resistant fusA	SO	SO:0001026	genome	2
16282	40389	ARO:3003734	antibiotic resistant fusA	SO	SO:0000991	genomic_DNA	1
16283	40389	ARO:3003734	antibiotic resistant fusA	SO	SO:0001027	genotype	1
16284	40389	ARO:3003734	antibiotic resistant fusA	SO	SO:0001452	histidine	1
16285	40389	ARO:3003734	antibiotic resistant fusA	IDO	IDO:0000464	infectivity	1
16286	40389	ARO:3003734	antibiotic resistant fusA	UBERON	UBERON:0000094	membrane organ	1
16287	40389	ARO:3003734	antibiotic resistant fusA	SO	SO:0001148	mutated_variant_site	1
16288	40389	ARO:3003734	antibiotic resistant fusA	SO	SO:0000178	operon	1
16289	40389	ARO:3003734	antibiotic resistant fusA	SO	SO:0000155	plasmid	3
16290	40389	ARO:3003734	antibiotic resistant fusA	SO	SO:0000104	polypeptide	3
16291	40389	ARO:3003734	antibiotic resistant fusA	SO	SO:0000001	region	7
16292	40389	ARO:3003734	antibiotic resistant fusA	SO	SO:1001284	regulon	1
16293	40389	ARO:3003734	antibiotic resistant fusA	SO	SO:0001017	silent_mutation	1
16294	40389	ARO:3003734	antibiotic resistant fusA	SO	SO:1000002	substitution	2
16295	40389	ARO:3003734	antibiotic resistant fusA	SO	SO:0001513	tandem	2
16296	40389	ARO:3003734	antibiotic resistant fusA	FOODON	FOODON:00003816	vegetable (whole)	1
16297	40389	ARO:3003734	antibiotic resistant fusA	FOODON	FOODON:00002340	water food product	1
16298	40391	ARO:3003736	antibiotic resistant fusE	NCBI_TAXON	NCBI_TAXON:1280	Staphylococcus aureus	2
16299	40391	ARO:3003736	antibiotic resistant fusE	SO	SO:0001026	genome	1
16300	40053	ARO:3003460	antibiotic resistant ndh	NCBI_TAXON	NCBI_TAXON:210	Helicobacter pylori	1
16301	40053	ARO:3003460	antibiotic resistant ndh	SO	SO:0000417	polypeptide_domain	1
16302	40053	ARO:3003460	antibiotic resistant ndh	SO	SO:0000001	region	1
16303	36585	ARO:3000446	antibiotic-resistant isoleucyl-tRNA synthetase (ileS)	NCBI_TAXON	NCBI_TAXON:562	Escherichia coli	1
16304	36585	ARO:3000446	antibiotic-resistant isoleucyl-tRNA synthetase (ileS)	NCBI_TAXON	NCBI_TAXON:294	Pseudomonas fluorescens	1
16305	36585	ARO:3000446	antibiotic-resistant isoleucyl-tRNA synthetase (ileS)	NCBI_TAXON	NCBI_TAXON:1280	Staphylococcus aureus	5
16306	36585	ARO:3000446	antibiotic-resistant isoleucyl-tRNA synthetase (ileS)	NCBI_TAXON	NCBI_TAXON:1282	Staphylococcus epidermidis	1
16307	36585	ARO:3000446	antibiotic-resistant isoleucyl-tRNA synthetase (ileS)	NCBI_TAXON	NCBI_TAXON:283734	Staphylococcus pseudintermedius	1
16308	36585	ARO:3000446	antibiotic-resistant isoleucyl-tRNA synthetase (ileS)	IDO	IDO:0000581	antibiotic resistance	1
16309	36585	ARO:3000446	antibiotic-resistant isoleucyl-tRNA synthetase (ileS)	SO	SO:0000340	chromosome	2
16310	36585	ARO:3000446	antibiotic-resistant isoleucyl-tRNA synthetase (ileS)	SO	SO:0000151	clone	1
16311	36585	ARO:3000446	antibiotic-resistant isoleucyl-tRNA synthetase (ileS)	IDO	IDO:0000615	colony	1
16312	36585	ARO:3000446	antibiotic-resistant isoleucyl-tRNA synthetase (ileS)	SO	SO:0000704	gene	20
16313	36585	ARO:3000446	antibiotic-resistant isoleucyl-tRNA synthetase (ileS)	IDO	IDO:0000531	host	1
16314	36585	ARO:3000446	antibiotic-resistant isoleucyl-tRNA synthetase (ileS)	SO	SO:0001522	insertional	1
16315	36585	ARO:3000446	antibiotic-resistant isoleucyl-tRNA synthetase (ileS)	SO	SO:0001234	mobile	1
16316	36585	ARO:3000446	antibiotic-resistant isoleucyl-tRNA synthetase (ileS)	SO	SO:0000155	plasmid	8
16317	36585	ARO:3000446	antibiotic-resistant isoleucyl-tRNA synthetase (ileS)	SO	SO:0000001	region	2
16318	36585	ARO:3000446	antibiotic-resistant isoleucyl-tRNA synthetase (ileS)	SO	SO:0000253	tRNA	3
16319	40626	ARO:3003918	apmA	SO	SO:0001633	5KB_downstream_variant	1
16320	40626	ARO:3003918	apmA	SO	SO:0001635	5KB_upstream_variant	1
16321	40626	ARO:3003918	apmA	NCBI_TAXON	NCBI_TAXON:1280	Staphylococcus aureus	2
16322	40626	ARO:3003918	apmA	NCBI_TAXON	NCBI_TAXON:1284	Staphylococcus hyicus	1
16323	40626	ARO:3003918	apmA	SO	SO:0000704	gene	4
16324	40626	ARO:3003918	apmA	SO	SO:0000155	plasmid	4
16325	40626	ARO:3003918	apmA	SO	SO:0000101	transposable_element	1
16326	36686	ARO:3000547	arlRS	NCBI_TAXON	NCBI_TAXON:1280	Staphylococcus aureus	3
16327	36686	ARO:3000547	arlRS	NCBI_TAXON	NCBI_TAXON:1282	Staphylococcus epidermidis	1
16328	36686	ARO:3000547	arlRS	IDO	IDO:0000558	antimicrobial	1
16329	36686	ARO:3000547	arlRS	SO	SO:0000704	gene	1
16330	36686	ARO:3000547	arlRS	ENVO	ENVO:00002173	hospital	1
16331	36686	ARO:3000547	arlRS	SO	SO:0000234	mRNA	1
16332	36686	ARO:3000547	arlRS	SO	SO:0000155	plasmid	2
16333	36686	ARO:3000547	arlRS	SO	SO:0000167	promoter	1
16334	36686	ARO:3000547	arlRS	SO	SO:0000119	regulated	1
16335	36686	ARO:3000547	arlRS	SO	SO:0000673	transcript	1
16336	36686	ARO:3000547	arlRS	IDO	IDO:0000466	virulence	2
16337	37219	ARO:3000839	arlS	SO	SO:0001452	histidine	1
16338	37219	ARO:3000839	arlS	SO	SO:0000001	region	1
16339	37219	ARO:3000839	arlS	IDO	IDO:0000466	virulence	1
16340	37238	ARO:3000858	armA	SO	SO:0001633	5KB_downstream_variant	1
16341	37238	ARO:3000858	armA	NCBI_TAXON	NCBI_TAXON:469	Acinetobacter	3
16342	37238	ARO:3000858	armA	NCBI_TAXON	NCBI_TAXON:470	Acinetobacter baumannii	16
16343	37238	ARO:3000858	armA	GAZ	GAZ:00007944	Ames	5
16344	37238	ARO:3000858	armA	NCBI_TAXON	NCBI_TAXON:91061	Bacilli	1
16345	37238	ARO:3000858	armA	IDO	NCBITaxon:2	Bacteria	3
16346	37238	ARO:3000858	armA	GAZ	GAZ:00254641	Barcelona	1
16347	37238	ARO:3000858	armA	NCBI_TAXON	NCBI_TAXON:194	Campylobacter	1
16348	37238	ARO:3000858	armA	GAZ	GAZ:00002845	China	4
16349	37238	ARO:3000858	armA	NCBI_TAXON	NCBI_TAXON:544	Citrobacter	1
16350	37238	ARO:3000858	armA	NCBI_TAXON	NCBI_TAXON:35703	Citrobacter amalonaticus	1
16351	37238	ARO:3000858	armA	NCBI_TAXON	NCBI_TAXON:546	Citrobacter freundii	2
16352	37238	ARO:3000858	armA	NCBI_TAXON	NCBI_TAXON:547	Enterobacter	3
16353	37238	ARO:3000858	armA	NCBI_TAXON	NCBI_TAXON:550	Enterobacter cloacae	9
16354	37238	ARO:3000858	armA	NCBI_TAXON	NCBI_TAXON:543	Enterobacteriaceae	9
16355	37238	ARO:3000858	armA	NCBI_TAXON	NCBI_TAXON:562	Escherichia coli	13
16356	37238	ARO:3000858	armA	GAZ	GAZ:00000464	Europe	3
16357	37238	ARO:3000858	armA	GAZ	GAZ:00002650	Italy	1
16358	37238	ARO:3000858	armA	GAZ	GAZ:00002747	Japan	3
16359	37238	ARO:3000858	armA	GAZ	GAZ:00000591	Kingdom of Spain	1
16360	37238	ARO:3000858	armA	NCBI_TAXON	NCBI_TAXON:571	Klebsiella oxytoca	1
16361	37238	ARO:3000858	armA	NCBI_TAXON	NCBI_TAXON:573	Klebsiella pneumoniae	18
16362	37238	ARO:3000858	armA	GAZ	GAZ:00003458	Marseille	1
16363	37238	ARO:3000858	armA	GAZ	GAZ:00006899	Myanmar	1
16364	37238	ARO:3000858	armA	GAZ	GAZ:00004399	Nepal	2
16365	37238	ARO:3000858	armA	GAZ	GAZ:00004189	New Delhi	2
16366	37238	ARO:3000858	armA	GAZ	GAZ:00002939	Poland	3
16367	37238	ARO:3000858	armA	NCBI_TAXON	NCBI_TAXON:584	Proteus mirabilis	1
16368	37238	ARO:3000858	armA	NCBI_TAXON	NCBI_TAXON:286	Pseudomonas	1
16369	37238	ARO:3000858	armA	NCBI_TAXON	NCBI_TAXON:287	Pseudomonas aeruginosa	4
